0.0000000, 0.6443976
100.0000000, 0.5680879
200.0000000, 0.4930298
300.0000000, 0.5251394
400.0000000, 0.5167348
500.0000000, 0.5668839
600.0000000, 0.6095518
700.0000000, 0.6942154
800.0000000, 0.6297092
900.0000000, 0.6966547
1000.0000000, 0.5841256
1100.0000000, 0.4956545
1200.0000000, 0.5812793
1300.0000000, 0.6564669
1400.0000000, 0.5801523
1500.0000000, 0.4350373
1600.0000000, 0.4079645
1700.0000000, 0.4264309
1800.0000000, 0.3727723
1900.0000000, 0.4558165
2000.0000000, 0.4520021
2100.0000000, 0.4632534
2200.0000000, 0.4456425
2300.0000000, 0.4406828
2400.0000000, 0.4462345
2500.0000000, 0.6897015
2600.0000000, 0.5685625
2700.0000000, 0.5516733
2800.0000000, 0.5596942
2900.0000000, 0.6715263
3000.0000000, 0.5594444
3100.0000000, 0.4979909
3200.0000000, 0.5782743
3300.0000000, 0.6409534
3400.0000000, 0.6439050
3500.0000000, 0.5643179
3600.0000000, 0.7096943
3700.0000000, 0.6472570
3800.0000000, 0.7016068
3900.0000000, 0.6111940
4000.0000000, 0.5036145
4100.0000000, 0.5776340
4200.0000000, 0.4765374
4300.0000000, 0.5209857
4400.0000000, 0.4782572
4500.0000000, 0.5098622
4600.0000000, 0.4835837
4700.0000000, 0.4917474
4800.0000000, 0.4903906
4900.0000000, 0.4426429
5000.0000000, 0.5842034
5100.0000000, 0.5945139
5200.0000000, 0.5647534
5300.0000000, 0.4956345
5400.0000000, 0.5240896
5500.0000000, 0.4747386
5600.0000000, 0.5034057
5700.0000000, 0.4755470
5800.0000000, 0.4115001
5900.0000000, 0.4439123
6000.0000000, 0.5104606
6100.0000000, 0.4307536
6200.0000000, 0.4270191
6300.0000000, 0.4114998
6400.0000000, 0.3593203
6500.0000000, 0.4161136
6600.0000000, 0.4082881
6700.0000000, 0.4637716
6800.0000000, 0.4284442
6900.0000000, 0.4612638
7000.0000000, 0.4333699
7100.0000000, 0.3761743
7200.0000000, 0.4503374
7300.0000000, 0.3736399
7400.0000000, 0.4005521
7500.0000000, 0.5284032
7600.0000000, 0.5602126
7700.0000000, 0.5143689
7800.0000000, 0.5754634
7900.0000000, 0.5249745
8000.0000000, 0.5049519
8100.0000000, 0.5016412
8200.0000000, 0.5054837
8300.0000000, 0.5092193
8400.0000000, 0.5562672
8500.0000000, 0.4417347
8600.0000000, 0.4862284
8700.0000000, 0.4738774
8800.0000000, 0.5127742
8900.0000000, 0.5158433
9000.0000000, 0.4408215
9100.0000000, 0.4887928
9200.0000000, 0.4367921
9300.0000000, 0.4527563
9400.0000000, 0.4857321
9500.0000000, 0.5682632
9600.0000000, 0.4743906
9700.0000000, 0.3891594
9800.0000000, 0.4698574
9900.0000000, 0.5084731
10000.0000000, 0.6326429
10100.0000000, 0.5366813
10200.0000000, 0.4640984
10300.0000000, 0.4876662
10400.0000000, 0.3700014
10500.0000000, 0.3690387
10600.0000000, 0.4689268
10700.0000000, 0.4017345
10800.0000000, 0.4113528
10900.0000000, 0.4479930
11000.0000000, 0.4255320
11100.0000000, 0.3920398
11200.0000000, 0.3433920
11300.0000000, 0.4339979
11400.0000000, 0.4531181
11500.0000000, 0.4625412
